customer_id,last_order_date,frequency,monetary,avg_order_value,total_refunds,refund_count,avg_review_score,avg_delivery_days,distinct_categories,total_discounts,recency_days,refund_rate,R_score,F_score,M_score,RFM_score,churned,segment,state,age_group,registration_date
CUS03812,2024-03-30,17,376730.0,22160.59,87849.33,4,3.764705882352941,2.3529411764705883,6,14670.0,92,0.235,5,5,4,14,0,champion,Lagos,25-34,2022-12-27
CUS03813,2023-05-13,12,415035.0,34586.25,0.0,0,4.166666666666667,2.25,5,16065.0,414,0.0,2,4,5,11,1,loyal,Oyo,25-34,2022-02-25
CUS03814,2023-01-28,3,70830.0,23610.0,2629.21,1,4.0,3.0,2,4570.0,519,0.333,2,2,2,6,1,hibernating,Oyo,35-44,2022-03-22
CUS03815,2023-04-09,3,71300.0,23766.67,16755.54,1,3.0,3.6666666666666665,1,2100.0,448,0.333,2,2,2,6,1,hibernating,Anambra,35-44,2023-01-18
CUS03816,2024-01-15,20,600455.0,30022.75,26794.48,2,3.4,2.65,5,45145.0,167,0.1,4,5,5,14,0,champion,Abuja,35-44,2022-03-04
CUS03817,2023-11-16,6,151490.0,25248.33,5143.78,1,3.6666666666666665,2.6666666666666665,4,12610.0,227,0.167,4,3,3,10,0,loyal,Oyo,25-34,2022-05-27
CUS03818,2023-10-03,7,322275.0,46039.29,7772.42,1,3.2857142857142856,1.8571428571428572,5,17425.0,271,0.143,3,3,4,10,0,loyal,Lagos,35-44,2022-04-25
CUS03819,2023-09-23,9,75070.0,8341.11,6478.34,1,3.6666666666666665,1.8888888888888888,6,5330.0,281,0.111,3,4,2,9,1,at_risk,Lagos,25-34,2022-05-01
CUS03820,2023-12-04,8,157430.0,19678.75,13493.59,1,3.625,4.5,2,10370.0,209,0.125,4,4,3,11,0,at_risk,Kano,25-34,2022-04-19
CUS03821,2023-09-21,14,684620.0,48901.43,9816.72,1,3.7142857142857144,4.857142857142857,7,47480.0,283,0.071,3,4,5,12,1,loyal,Lagos,35-44,2022-04-18
CUS03822,2023-05-14,8,419695.0,52461.88,105767.27,2,3.75,3.0,5,33305.0,413,0.25,2,4,5,11,1,at_risk,Abuja,18-24,2023-01-17
CUS03823,2022-12-23,2,62080.0,31040.0,0.0,0,4.0,4.0,2,8920.0,555,0.0,1,2,2,5,1,hibernating,Lagos,18-24,2022-12-02
CUS03824,2023-09-27,3,161360.0,53786.67,0.0,0,4.0,2.0,3,19440.0,277,0.0,3,2,3,8,1,at_risk,Abuja,45-54,2023-01-02
CUS03825,2023-12-17,8,66615.0,8326.88,0.0,0,4.25,1.875,4,4285.0,196,0.0,4,4,2,10,0,at_risk,Lagos,25-34,2023-02-06
CUS03826,2024-05-09,13,210890.0,16222.31,24214.710000000003,2,3.6153846153846154,4.153846153846154,5,14210.0,52,0.154,5,4,4,13,0,champion,Delta,18-24,2022-01-20
CUS03827,2024-03-26,19,476385.0,25072.89,31801.289999999997,3,3.9473684210526314,2.5789473684210527,7,22415.0,96,0.158,5,5,5,15,0,champion,Abuja,18-24,2022-01-27
CUS03828,2023-12-23,11,167970.0,15270.0,0.0,0,4.090909090909091,2.6363636363636362,6,9630.0,190,0.0,4,4,3,11,0,loyal,Kano,35-44,2023-01-05
CUS03829,2022-10-14,1,5100.0,5100.0,0.0,0,5.0,1.0,1,900.0,625,0.0,1,1,1,3,1,lost,Lagos,45-54,2022-10-13
CUS03830,2023-04-01,2,68680.0,34340.0,33198.46,1,3.0,1.5,2,12120.0,456,0.5,2,2,2,6,1,lost,Enugu,35-44,2023-03-10
CUS03831,2023-05-31,2,49265.0,24632.5,0.0,0,4.5,4.5,2,1035.0,396,0.0,2,2,2,6,1,hibernating,Kano,25-34,2023-05-02
CUS03832,2024-02-13,28,644445.0,23015.89,132348.31,4,3.7142857142857144,2.392857142857143,7,38255.0,138,0.143,5,5,5,15,0,champion,Lagos,25-34,2022-01-15
CUS03833,2023-11-08,8,91585.0,11448.12,0.0,0,3.625,2.75,3,8315.0,235,0.0,4,4,2,10,0,at_risk,Oyo,45-54,2023-01-24
CUS03834,2023-05-25,1,28400.0,28400.0,24271.88,1,3.0,4.0,1,0.0,402,1.0,2,1,1,4,1,lost,Lagos,25-34,2023-05-15
CUS03835,2024-02-14,18,450590.0,25032.78,24180.3,1,4.0,4.777777777777778,7,37010.0,137,0.056,5,5,5,15,0,champion,Delta,35-44,2023-03-12
CUS03836,2024-05-27,12,316550.0,26379.17,0.0,0,3.5,2.8333333333333335,4,23950.0,34,0.0,5,4,4,13,0,loyal,Rivers,25-34,2022-06-01
CUS03837,2022-08-14,2,78470.0,39235.0,0.0,0,3.0,2.0,1,13330.0,686,0.0,1,2,2,5,1,hibernating,Lagos,45-54,2022-01-15
CUS03838,2023-09-21,13,331405.0,25492.69,37221.35,1,3.8461538461538463,4.615384615384615,7,13195.0,283,0.077,3,4,4,11,1,loyal,Lagos,25-34,2022-05-14
CUS03839,2023-10-31,11,409300.0,37209.09,54275.049999999996,2,3.6363636363636362,4.818181818181818,6,16400.0,243,0.182,4,4,5,13,0,loyal,Lagos,18-24,2022-09-12
CUS03840,2022-12-13,2,10600.0,5300.0,3661.31,1,3.0,2.0,2,0.0,565,0.5,1,2,1,4,1,hibernating,Delta,25-34,2022-10-23
CUS03841,2024-05-03,33,638595.0,19351.36,22774.52,6,3.484848484848485,2.515151515151515,7,34405.0,58,0.182,5,5,5,15,0,champion,Lagos,25-34,2022-01-02
CUS03842,2022-10-26,1,152300.0,152300.0,0.0,0,4.0,3.0,1,0.0,613,0.0,1,1,3,5,1,lost,Lagos,25-34,2022-10-13
CUS03843,2024-05-22,17,518760.0,30515.29,63335.58,4,3.8823529411764706,1.9411764705882353,5,20840.0,39,0.235,5,5,5,15,0,loyal,Kaduna,18-24,2022-09-27
CUS03844,2023-07-06,6,105535.0,17589.17,15116.92,1,3.6666666666666665,3.1666666666666665,3,1365.0,360,0.167,3,3,3,9,1,at_risk,Anambra,25-34,2023-04-21
CUS03845,2023-11-27,3,128415.0,42805.0,0.0,0,3.3333333333333335,2.3333333333333335,3,8585.0,216,0.0,4,2,3,9,1,at_risk,Lagos,18-24,2023-04-02
CUS03846,2024-02-07,11,434370.0,39488.18,23577.36,2,3.5454545454545454,5.2727272727272725,7,11730.0,144,0.182,4,4,5,13,0,loyal,Oyo,25-34,2022-12-29
CUS03847,2022-09-22,1,14580.0,14580.0,0.0,0,4.0,4.0,1,1620.0,647,0.0,1,1,1,3,1,hibernating,Lagos,25-34,2022-09-01
CUS03848,2023-09-13,8,529680.0,66210.0,88288.70000000001,2,3.375,2.5,4,3620.0,291,0.25,3,4,5,12,1,loyal,Oyo,45-54,2022-02-15
CUS03849,2024-05-29,26,1617490.0,62211.15,334544.57,5,3.6538461538461537,2.3846153846153846,6,88510.0,32,0.192,5,5,5,15,0,champion,Lagos,25-34,2022-04-05
CUS03850,2024-02-06,17,225060.0,13238.82,17171.66,3,3.764705882352941,2.235294117647059,7,6540.0,145,0.176,4,5,4,13,0,champion,Rivers,35-44,2023-02-08
CUS03851,2023-12-26,15,296565.0,19771.0,19980.79,2,3.6666666666666665,2.8666666666666667,5,11735.0,187,0.133,4,5,4,13,0,loyal,Oyo,55+,2022-11-03
CUS03852,2024-01-01,12,399855.0,33321.25,3900.3,1,3.8333333333333335,2.4166666666666665,7,23145.0,181,0.083,4,4,4,12,0,loyal,Lagos,25-34,2022-12-05
CUS03853,2023-07-25,3,31405.0,10468.33,0.0,0,3.6666666666666665,3.6666666666666665,2,1095.0,341,0.0,3,2,1,6,1,at_risk,Anambra,25-34,2022-09-11
CUS03854,2023-07-19,2,45555.0,22777.5,0.0,0,3.0,2.0,1,3345.0,347,0.0,3,2,2,7,1,hibernating,Abuja,18-24,2023-06-25
CUS03855,2024-06-06,13,502500.0,38653.85,19129.5,2,3.230769230769231,2.5384615384615383,7,29200.0,24,0.154,5,4,5,14,0,champion,Imo,25-34,2023-03-30
CUS03856,2024-01-06,8,141830.0,17728.75,12928.96,1,3.875,2.875,6,1470.0,176,0.125,4,4,3,11,0,loyal,Abuja,25-34,2022-01-24
CUS03857,2022-08-25,2,19500.0,9750.0,10353.97,1,2.0,3.5,1,0.0,675,0.5,1,2,1,4,1,hibernating,Lagos,18-24,2022-03-13
CUS03858,2022-10-28,3,164985.0,54995.0,135304.71,2,2.6666666666666665,3.3333333333333335,3,7215.0,611,0.667,1,2,3,6,1,hibernating,Oyo,35-44,2022-01-18
CUS03859,2023-08-22,8,247990.0,30998.75,33004.32,1,3.625,2.625,5,19210.0,313,0.125,3,4,4,11,1,at_risk,Abuja,35-44,2023-06-25
CUS03860,2022-07-04,1,43380.0,43380.0,32460.62,1,2.0,1.0,1,4820.0,727,1.0,1,1,2,4,1,lost,Lagos,25-34,2022-06-12
CUS03861,2023-11-30,9,123285.0,13698.33,0.0,0,4.111111111111111,2.5555555555555554,3,8115.0,213,0.0,4,4,3,11,1,at_risk,Oyo,25-34,2022-10-05
CUS03862,2023-10-18,4,178960.0,44740.0,0.0,0,3.75,3.25,4,540.0,256,0.0,3,3,3,9,1,at_risk,Kano,45-54,2022-09-04
CUS03863,2024-01-27,3,172585.0,57528.33,0.0,0,3.3333333333333335,1.6666666666666667,3,6015.0,155,0.0,4,2,3,9,0,at_risk,Imo,35-44,2022-07-12
CUS03864,2023-06-28,9,408035.0,45337.22,6793.98,1,3.7777777777777777,2.2222222222222223,5,38165.0,368,0.111,3,4,5,12,1,at_risk,Kaduna,35-44,2022-08-05
CUS03865,2022-08-31,1,26790.0,26790.0,0.0,0,3.0,4.0,1,1410.0,669,0.0,1,1,1,3,1,lost,Lagos,25-34,2022-08-20
CUS03866,2023-12-18,4,47445.0,11861.25,3006.59,1,3.25,2.0,2,1555.0,195,0.25,4,3,2,9,0,at_risk,Rivers,25-34,2022-09-26
CUS03867,2023-09-19,8,127410.0,15926.25,5479.889999999999,2,2.625,4.25,4,4990.0,285,0.25,3,4,3,10,1,at_risk,Enugu,35-44,2022-07-09
CUS03868,2023-10-28,4,450640.0,112660.0,180286.35,3,3.25,5.0,1,17360.0,246,0.75,4,3,5,12,0,at_risk,Abuja,35-44,2022-04-07
CUS03869,2024-05-08,17,610890.0,35934.71,140220.16,2,3.411764705882353,4.470588235294118,6,46410.0,53,0.118,5,5,5,15,0,loyal,Lagos,25-34,2023-01-16
CUS03870,2024-02-16,27,301565.0,11169.07,33550.34,5,3.8518518518518516,2.4814814814814814,7,19235.0,135,0.185,5,5,4,14,0,champion,Rivers,18-24,2022-10-26
CUS03871,2023-08-24,3,187295.0,62431.67,0.0,0,3.3333333333333335,4.0,3,1805.0,311,0.0,3,2,3,8,1,at_risk,Lagos,35-44,2023-06-01
CUS03872,2023-05-18,9,260230.0,28914.44,10197.05,1,4.0,2.2222222222222223,5,39370.0,409,0.111,2,4,4,10,1,at_risk,Lagos,25-34,2022-09-12
CUS03873,2023-10-16,7,73795.0,10542.14,0.0,0,4.428571428571429,2.4285714285714284,5,2505.0,258,0.0,3,3,2,8,1,at_risk,Abuja,45-54,2023-05-03
CUS03874,2023-05-23,9,154425.0,17158.33,6375.83,1,2.888888888888889,2.6666666666666665,4,11175.0,404,0.111,2,4,3,9,1,at_risk,Abuja,35-44,2022-06-10
CUS03875,2022-09-05,1,162400.0,162400.0,0.0,0,5.0,4.0,1,0.0,664,0.0,1,1,3,5,1,lost,Delta,25-34,2022-08-12
CUS03876,2022-04-25,1,40410.0,40410.0,0.0,0,4.0,3.0,1,4490.0,797,0.0,1,1,2,4,1,lost,Lagos,25-34,2022-04-20
CUS03877,2023-02-26,4,163905.0,40976.25,65037.88,1,4.25,6.0,3,11295.0,490,0.25,2,3,3,8,1,at_risk,Oyo,25-34,2022-06-19
CUS03878,2023-06-23,7,362345.0,51763.57,39747.77,1,4.142857142857143,2.7142857142857144,3,12555.0,373,0.143,3,3,4,10,1,at_risk,Enugu,35-44,2023-04-18
CUS03879,2023-07-29,7,210195.0,30027.86,5586.33,1,3.4285714285714284,2.4285714285714284,5,3605.0,337,0.143,3,3,4,10,1,at_risk,Kano,35-44,2022-08-13
CUS03880,2023-10-06,15,490650.0,32710.0,128915.15,4,3.066666666666667,2.8666666666666667,6,33250.0,268,0.267,3,5,5,13,1,loyal,Abuja,35-44,2023-03-05
CUS03881,2023-06-17,4,89305.0,22326.25,52221.61,2,3.5,3.75,3,2195.0,379,0.5,2,3,2,7,1,at_risk,Lagos,55+,2022-12-01
CUS03882,2023-11-15,13,377160.0,29012.31,32618.47,4,2.8461538461538463,2.5384615384615383,6,7940.0,228,0.308,4,4,4,12,0,champion,Kano,25-34,2022-04-08
CUS03883,2023-01-24,3,162100.0,54033.33,55929.23,1,3.0,3.3333333333333335,2,1900.0,523,0.333,2,2,3,7,1,hibernating,Abuja,35-44,2023-01-13
CUS03884,2023-03-22,3,275380.0,91793.33,0.0,0,4.333333333333333,2.0,2,2320.0,466,0.0,2,2,4,8,1,hibernating,Lagos,25-34,2023-01-19
CUS03885,2023-07-27,9,69430.0,7714.44,12818.210000000001,2,3.7777777777777777,2.3333333333333335,4,5370.0,339,0.222,3,4,2,9,1,at_risk,Enugu,55+,2023-03-01
CUS03886,2022-05-09,2,24800.0,12400.0,0.0,0,3.0,2.5,1,0.0,783,0.0,1,2,1,4,1,lost,Imo,25-34,2022-01-04
CUS03887,2022-11-03,2,16010.0,8005.0,2995.4,1,2.0,4.0,2,2290.0,605,0.5,1,2,1,4,1,lost,Lagos,18-24,2022-06-16
CUS03888,2022-09-29,3,85360.0,28453.33,29129.06,1,3.0,2.0,3,9540.0,640,0.333,1,2,2,5,1,hibernating,Delta,18-24,2022-09-19
CUS03889,2023-01-06,2,45480.0,22740.0,0.0,0,3.5,3.0,2,1720.0,541,0.0,1,2,2,5,1,hibernating,Abuja,35-44,2022-10-18
CUS03890,2023-06-20,2,21440.0,10720.0,0.0,0,3.5,1.0,2,5360.0,376,0.0,3,2,1,6,1,hibernating,Oyo,25-34,2023-05-31
CUS03891,2022-12-03,2,32245.0,16122.5,0.0,0,4.5,2.0,2,655.0,575,0.0,1,2,1,4,1,lost,Imo,25-34,2022-11-20
CUS03892,2024-02-21,15,406375.0,27091.67,24349.91,2,3.8,3.8666666666666667,6,16925.0,130,0.133,5,5,5,15,0,loyal,Oyo,18-24,2023-02-20
CUS03893,2022-12-28,3,37890.0,12630.0,9875.14,1,3.3333333333333335,2.0,1,4410.0,550,0.333,1,2,2,5,1,hibernating,Oyo,25-34,2022-10-26
CUS03894,2024-04-25,34,693100.0,20385.29,59422.56,3,3.911764705882353,2.3823529411764706,7,56200.0,66,0.088,5,5,5,15,0,champion,Anambra,25-34,2022-09-15
CUS03895,2023-05-02,4,59965.0,14991.25,36648.5,2,2.75,3.0,2,5235.0,425,0.5,2,3,2,7,1,at_risk,Abuja,35-44,2022-09-26
CUS03896,2023-01-24,3,42265.0,14088.33,16807.82,1,3.0,2.0,3,1235.0,523,0.333,2,2,2,6,1,at_risk,Abuja,18-24,2022-03-27
CUS03897,2022-10-05,1,28600.0,28600.0,0.0,0,5.0,2.0,1,0.0,634,0.0,1,1,1,3,1,hibernating,Oyo,35-44,2022-06-11
CUS03898,2022-03-13,2,43350.0,21675.0,3998.91,1,3.5,2.0,2,7950.0,840,0.5,1,2,2,5,1,lost,Imo,35-44,2022-02-05
CUS03899,2023-06-14,3,32095.0,10698.33,0.0,0,3.6666666666666665,5.0,2,3805.0,382,0.0,2,2,1,5,1,hibernating,Delta,45-54,2023-05-22
CUS03900,2023-03-24,3,103800.0,34600.0,0.0,0,3.6666666666666665,2.3333333333333335,2,0.0,464,0.0,2,2,3,7,1,at_risk,Abuja,18-24,2022-07-14
CUS03901,2023-05-19,1,3400.0,3400.0,2521.1,1,2.0,1.0,1,0.0,408,1.0,2,1,1,4,1,hibernating,Rivers,35-44,2023-05-07
CUS03902,2023-10-16,5,331690.0,66338.0,60290.67,2,2.6,2.4,2,11110.0,258,0.4,3,3,4,10,1,at_risk,Kano,25-34,2022-07-22
CUS03903,2022-09-05,2,29680.0,14840.0,7499.77,1,3.0,2.0,2,2020.0,664,0.5,1,2,1,4,1,hibernating,Kaduna,18-24,2022-06-22
CUS03904,2024-04-16,7,103060.0,14722.86,34418.19,2,2.857142857142857,2.7142857142857144,4,2640.0,75,0.286,5,3,3,11,0,loyal,Abuja,18-24,2023-06-03
CUS03905,2023-08-01,9,94575.0,10508.33,20339.32,3,2.6666666666666665,4.444444444444445,5,9525.0,334,0.333,3,4,2,9,1,at_risk,Abuja,25-34,2023-03-04
CUS03906,2023-05-24,6,37500.0,6250.0,15071.89,2,3.8333333333333335,1.8333333333333333,5,700.0,403,0.333,2,3,2,7,1,at_risk,Kaduna,18-24,2022-09-09
CUS03907,2023-08-23,3,85360.0,28453.33,0.0,0,3.6666666666666665,2.6666666666666665,3,6140.0,312,0.0,3,2,2,7,1,at_risk,Kano,35-44,2023-01-11
CUS03908,2022-09-28,2,67135.0,33567.5,17655.37,1,2.5,1.0,2,2265.0,641,0.5,1,2,2,5,1,lost,Delta,45-54,2022-08-31
CUS03909,2022-12-25,3,48160.0,16053.33,0.0,0,3.6666666666666665,3.6666666666666665,2,2040.0,553,0.0,1,2,2,5,1,hibernating,Delta,25-34,2022-05-23
CUS03910,2022-12-20,3,66870.0,22290.0,2800.58,1,2.6666666666666665,2.3333333333333335,3,430.0,558,0.333,1,2,2,5,1,hibernating,Rivers,25-34,2022-10-01
CUS03911,2023-11-15,4,192250.0,48062.5,26135.0,1,3.25,2.25,2,36050.0,228,0.25,4,3,3,10,0,at_risk,Abuja,35-44,2022-06-21
CUS03912,2023-10-26,6,333220.0,55536.67,39450.73,1,3.3333333333333335,2.3333333333333335,3,31680.0,248,0.167,4,3,4,11,1,at_risk,Abuja,45-54,2022-08-05
CUS03913,2024-04-10,25,789260.0,31570.4,134592.7,3,3.8,2.04,7,68840.0,81,0.12,5,5,5,15,0,champion,Lagos,45-54,2022-04-23
CUS03914,2023-08-19,6,108595.0,18099.17,8130.820000000001,2,3.6666666666666665,4.666666666666667,3,4905.0,316,0.333,3,3,3,9,1,at_risk,Rivers,25-34,2023-03-17
CUS03915,2023-02-09,2,12480.0,6240.0,0.0,0,4.5,2.5,2,1120.0,507,0.0,2,2,1,5,1,lost,Lagos,25-34,2023-01-21
CUS03916,2024-02-01,9,309870.0,34430.0,0.0,0,3.7777777777777777,2.4444444444444446,5,8130.0,150,0.0,4,4,4,12,0,loyal,Abuja,45-54,2022-11-22
CUS03917,2022-09-09,1,6205.0,6205.0,0.0,0,4.0,3.0,1,1095.0,660,0.0,1,1,1,3,1,lost,Lagos,25-34,2022-08-29
CUS03918,2024-01-25,11,251270.0,22842.73,16576.52,1,3.272727272727273,2.4545454545454546,6,6630.0,157,0.091,4,4,4,12,0,loyal,Lagos,25-34,2022-05-26
CUS03919,2023-08-21,3,37410.0,12470.0,10315.15,1,4.333333333333333,5.0,3,4990.0,314,0.333,3,2,2,7,1,at_risk,Anambra,35-44,2023-03-13
CUS03920,2024-02-29,17,128905.0,7582.65,23460.92,3,3.7058823529411766,2.4705882352941178,4,9695.0,122,0.176,5,5,3,13,0,loyal,Lagos,25-34,2023-02-06
CUS03921,2024-02-16,8,145520.0,18190.0,0.0,0,4.625,2.75,3,4080.0,135,0.0,5,4,3,12,0,at_risk,Kano,45-54,2023-01-23
CUS03922,2024-01-12,14,242310.0,17307.86,0.0,0,3.7142857142857144,3.2142857142857144,5,11790.0,170,0.0,4,4,4,12,0,loyal,Delta,35-44,2023-06-22
CUS03923,2023-02-12,1,9690.0,9690.0,8046.16,1,2.0,6.0,1,1710.0,504,1.0,2,1,1,4,1,hibernating,Lagos,35-44,2022-03-13
CUS03924,2024-03-15,16,806260.0,50391.25,0.0,0,4.0,2.5625,8,120840.0,107,0.0,5,5,5,15,0,loyal,Lagos,25-34,2022-07-26
CUS03925,2023-06-30,9,107455.0,11939.44,29670.64,4,3.111111111111111,2.7777777777777777,5,2245.0,366,0.444,3,4,3,10,1,at_risk,Lagos,18-24,2023-01-26
CUS03926,2023-07-22,6,68415.0,11402.5,8018.78,1,3.1666666666666665,3.0,3,3985.0,344,0.167,3,3,2,8,1,at_risk,Abuja,35-44,2023-01-29
CUS03927,2023-12-18,4,166075.0,41518.75,33844.72,2,2.0,1.75,3,13225.0,195,0.5,4,3,3,10,0,at_risk,Oyo,35-44,2023-02-12
CUS03928,2023-09-17,3,65470.0,21823.33,0.0,0,3.6666666666666665,1.3333333333333333,3,1030.0,287,0.0,3,2,2,7,1,at_risk,Lagos,55+,2023-06-29
CUS03929,2022-09-13,2,24070.0,12035.0,0.0,0,4.5,1.5,2,130.0,656,0.0,1,2,1,4,1,lost,Kaduna,35-44,2022-09-11
CUS03930,2022-07-13,2,106795.0,53397.5,0.0,0,3.0,5.0,2,5105.0,718,0.0,1,2,3,6,1,lost,Abuja,35-44,2022-07-03
CUS03931,2024-05-12,12,222705.0,18558.75,0.0,0,4.166666666666667,4.5,5,25295.0,49,0.0,5,4,4,13,0,champion,Kano,35-44,2022-03-01
CUS03932,2023-10-19,17,327270.0,19251.18,3485.05,1,3.8823529411764706,2.5294117647058822,7,21030.0,255,0.059,3,5,4,12,1,loyal,Enugu,25-34,2023-01-01
CUS03933,2023-05-07,2,47180.0,23590.0,0.0,0,5.0,2.5,2,4920.0,420,0.0,2,2,2,6,1,hibernating,Lagos,25-34,2023-03-05
CUS03934,2023-08-31,14,207795.0,14842.5,17589.190000000002,2,3.5714285714285716,3.7857142857142856,4,11105.0,304,0.143,3,4,4,11,1,loyal,Lagos,45-54,2022-04-19
CUS03935,2022-11-20,3,18440.0,6146.67,3413.63,1,3.0,2.0,2,1960.0,588,0.333,1,2,1,4,1,hibernating,Oyo,45-54,2022-08-16
CUS03936,2023-01-30,1,52000.0,52000.0,35306.2,1,3.0,4.0,1,0.0,517,1.0,2,1,2,5,1,lost,Lagos,18-24,2023-01-23
CUS03937,2022-08-07,1,12065.0,12065.0,0.0,0,4.0,4.0,1,635.0,693,0.0,1,1,1,3,1,hibernating,Kaduna,18-24,2022-01-11
CUS03938,2023-02-07,3,122195.0,40731.67,44964.18,1,3.0,4.666666666666667,2,20805.0,509,0.333,2,2,3,7,1,hibernating,Kaduna,25-34,2022-07-30
CUS03939,2024-02-25,31,587115.0,18939.19,71030.45,4,3.806451612903226,2.4516129032258065,8,27185.0,126,0.129,5,5,5,15,0,champion,Lagos,18-24,2023-01-19
CUS03940,2023-06-07,8,91835.0,11479.38,0.0,0,4.25,4.25,4,7165.0,389,0.0,2,4,2,8,1,at_risk,Kano,45-54,2023-04-25
CUS03941,2024-04-24,13,690775.0,53136.54,5870.99,1,3.923076923076923,2.1538461538461537,6,58625.0,67,0.077,5,4,5,14,0,loyal,Anambra,25-34,2022-06-01
CUS03942,2022-10-17,1,9700.0,9700.0,0.0,0,1.0,2.0,1,0.0,622,0.0,1,1,1,3,1,hibernating,Lagos,25-34,2022-08-10
CUS03943,2023-05-28,6,169095.0,28182.5,0.0,0,4.333333333333333,5.0,5,10205.0,399,0.0,2,3,3,8,1,at_risk,Rivers,18-24,2022-03-10
CUS03944,2023-05-29,3,135900.0,45300.0,71431.83,1,3.0,2.6666666666666665,3,0.0,398,0.333,2,2,3,7,1,at_risk,Abuja,18-24,2022-10-18
CUS03945,2023-12-21,15,260765.0,17384.33,33679.729999999996,2,3.6,4.266666666666667,6,14535.0,192,0.133,4,5,4,13,0,loyal,Kano,55+,2022-01-11
CUS03946,2023-11-01,16,905770.0,56610.62,3780.36,1,3.75,2.3125,4,51930.0,242,0.062,4,5,5,14,1,loyal,Lagos,35-44,2022-08-30
CUS03947,2022-07-05,2,10465.0,5232.5,0.0,0,4.5,1.5,1,1635.0,726,0.0,1,2,1,4,1,lost,Rivers,35-44,2022-03-29
CUS03948,2023-12-22,4,43105.0,10776.25,12606.51,1,3.25,2.5,3,2095.0,191,0.25,4,3,2,9,0,at_risk,Kano,55+,2022-05-23
CUS03949,2024-03-15,15,677260.0,45150.67,68166.22,2,3.8666666666666667,2.4,6,41840.0,107,0.133,5,5,5,15,0,loyal,Anambra,45-54,2022-03-18
CUS03950,2024-01-06,12,354730.0,29560.83,25808.9,2,3.6666666666666665,2.1666666666666665,6,13270.0,176,0.167,4,4,4,12,0,loyal,Abuja,35-44,2022-08-30
CUS03951,2022-09-06,1,3500.0,3500.0,0.0,0,3.0,3.0,1,0.0,663,0.0,1,1,1,3,1,hibernating,Kaduna,25-34,2022-09-04
CUS03952,2023-10-29,6,65545.0,10924.17,0.0,0,3.6666666666666665,2.3333333333333335,4,3355.0,245,0.0,4,3,2,9,1,at_risk,Abuja,25-34,2022-12-06
CUS03953,2022-03-29,1,11300.0,11300.0,0.0,0,3.0,3.0,1,0.0,824,0.0,1,1,1,3,1,lost,Lagos,25-34,2022-03-08
CUS03954,2023-02-11,4,51665.0,12916.25,0.0,0,3.75,2.75,3,1835.0,505,0.0,2,3,2,7,1,at_risk,Oyo,18-24,2022-05-01
CUS03955,2022-11-17,2,143520.0,71760.0,61514.49,1,3.5,6.5,1,16380.0,591,0.5,1,2,3,6,1,lost,Delta,18-24,2022-10-09
CUS03956,2023-02-27,2,29665.0,14832.5,0.0,0,2.5,4.5,2,3635.0,489,0.0,2,2,1,5,1,lost,Lagos,18-24,2023-01-29
CUS03957,2024-03-06,21,1119575.0,53313.1,44789.13,2,3.619047619047619,4.333333333333333,7,26325.0,116,0.095,5,5,5,15,0,champion,Lagos,18-24,2022-09-22
CUS03958,2024-01-19,17,389540.0,22914.12,27365.149999999998,4,3.588235294117647,2.4705882352941178,5,16460.0,163,0.235,4,5,4,13,0,champion,Lagos,18-24,2022-04-18
CUS03959,2024-02-15,6,268980.0,44830.0,6027.05,1,4.333333333333333,4.833333333333333,4,6520.0,136,0.167,5,3,4,12,0,at_risk,Lagos,25-34,2023-01-02
CUS03960,2023-08-27,7,218950.0,31278.57,0.0,0,4.142857142857143,3.4285714285714284,2,7750.0,308,0.0,3,3,4,10,1,loyal,Lagos,55+,2023-06-14
CUS03961,2023-12-29,12,791160.0,65930.0,20047.47,1,3.5833333333333335,2.5,4,32840.0,184,0.083,4,4,5,13,0,champion,Lagos,18-24,2022-08-09
CUS03962,2024-01-28,7,317465.0,45352.14,92216.61,2,3.7142857142857144,2.857142857142857,4,17135.0,154,0.286,4,3,4,11,0,loyal,Abuja,35-44,2023-02-19
CUS03963,2023-11-25,10,310915.0,31091.5,97081.67,1,3.7,2.7,5,16785.0,218,0.1,4,4,4,12,0,loyal,Delta,18-24,2022-10-24
CUS03964,2024-04-24,18,491815.0,27323.06,64298.36,3,3.388888888888889,2.2222222222222223,5,27385.0,67,0.167,5,5,5,15,0,champion,Delta,25-34,2023-03-27
CUS03965,2023-02-23,3,40400.0,13466.67,0.0,0,4.333333333333333,6.0,3,0.0,493,0.0,2,2,2,6,1,hibernating,Kano,18-24,2022-08-29
CUS03966,2023-01-22,2,20100.0,10050.0,0.0,0,4.0,2.5,2,800.0,525,0.0,2,2,1,5,1,lost,Lagos,25-34,2023-01-05
CUS03967,2023-05-18,8,115635.0,14454.38,39291.479999999996,2,3.5,2.375,5,4065.0,409,0.25,2,4,3,9,1,at_risk,Rivers,35-44,2023-04-10
CUS03968,2023-03-15,2,100635.0,50317.5,65625.59,2,2.0,2.0,2,6565.0,473,1.0,2,2,3,7,1,hibernating,Lagos,25-34,2023-02-16
CUS03969,2023-06-11,3,49125.0,16375.0,10815.47,1,3.3333333333333335,2.3333333333333335,3,6575.0,385,0.333,2,2,2,6,1,hibernating,Kaduna,25-34,2023-05-14
CUS03970,2023-09-10,4,25655.0,6413.75,6352.74,2,2.5,3.25,1,2745.0,294,0.5,3,3,1,7,1,at_risk,Lagos,25-34,2022-06-01
